ad_id,advertiser_name,keywords,bid_price,quality_score,historical_clicks,historical_impressions
55b7ebe8-0575-5e7f-9ef6-1220fbd8c47b,Chapman-Henry,flights|insurance,4.58,4.54,368,5123
08d3d47d-aebe-53e5-9726-408cfd69c065,Morgan and Sons,fashion|shoes|yoga,4.39,2.90,322,5325
47525522-fde6-58d3-a404-c70dd3595482,Johnson-Rice,beauty|jackets|jeans|protein|smartphone,1.40,9.52,1484,10292
aaea8704-22a3-5479-9c54-baa355029f4d,Scott-Wilson,beauty|finance|protein|shoes,1.91,7.96,983,8281
80ac181f-0f4a-5ec0-bf7a-e10cc5385d3e,Weaver LLC,jeans|shoes,2.96,4.62,366,5949
b95dd3ca-6445-57d6-91e9-97def38b0da0,White Inc,jackets|laptop|workout,3.85,8.60,2220,15124
b8e21e9a-6a68-5205-b992-d869f7e0c982,Parker Group,fashion|sneakers|travel|vacation,3.23,3.08,38,495
b170cc23-39f6-562b-80c9-fd03bf836ca9,"Jackson, Mendez and Nguyen",finance|vacation,0.87,3.86,262,3675
747fad27-bf70-51e3-9763-5cf7e3e95af3,Reeves LLC,shoes|skincare,4.97,8.81,1398,12795
310d4892-0463-533f-b302-e092cd0028ab,Garcia-Thomas,fashion|skincare,1.97,5.44,1798,18088
69cfad2a-f5ff-5edc-9d86-249489005d4b,Scott-David,flights|hotel|travel,3.83,6.20,282,2636
7a30ae87-1f90-59bd-bc8a-07c4ed3a81e2,Williams and Sons,running|yoga,3.84,8.01,633,4413
24902a32-eaa4-5df3-ba8a-07880d23f194,"Willis, Vasquez and Goodwin",headphones|insurance,3.30,2.12,403,13149
1315da8b-c4a6-581d-a56b-7e598a3b8a4b,Avery-Adams,education|electronics|insurance,4.69,1.52,53,1704
951172b8-8585-5ba8-adee-86597192a030,Marshall-Russell,beauty|finance|flights|running|workout,3.32,5.76,609,7373
deea4b45-0019-505f-95b4-f4bed2d281bd,Johnson-Schultz,books|jeans|sneakers|yoga,2.29,4.86,382,5383
2b1afb51-f8fc-54da-be16-fc04d8b6a7cb,Adams PLC,fitness|gym|skincare,4.46,5.12,921,10550
a9f610d5-b373-5da8-bef0-4dbe9dd94d5d,"Garcia, Hines and Pearson",books|education|gym|headphones|laptop,1.38,2.78,861,18124
a272e748-d32b-5093-9ef5-747c73e81db5,Torres Group,beauty|electronics|fitness|jeans|protein,3.72,1.18,97,19366
c2dd08c6-86b7-5c4b-a94b-9bbbb4b6970b,Miller-Fields,fashion|gym|skincare|sneakers,0.77,5.56,497,5642
283ef0a5-0f60-5c40-be6a-8288b61708ef,Patton and Sons,electronics|smartphone,0.62,8.56,588,4627
a63698d8-29a3-5143-b1e7-a9b460ee75d4,Fernandez-Jackson,education|protein,1.17,6.63,744,7238
445bff6e-fe67-5bed-bcba-cd7cb50a0c58,Medina Group,beauty|hotel|workout|yoga,2.55,6.90,625,5745
af7a5c41-e533-59ee-916f-ca3bfb751cab,"Hayes, Smith and Marshall",flights|gym|headphones|running|vacation,5.00,6.52,1949,18111
70d54ba0-9abe-511f-a2d8-d28791a57230,"Roberts, Stanton and Smith",books|flights|insurance|yoga,1.02,2.84,63,1108
341cac4c-6840-5911-9164-8afea44a6670,Nelson-King,flights|shoes,3.21,1.18,701,14117
4b46663f-d530-54d6-b33b-5eec6bd663d1,"James, Bell and Chen",finance|headphones|yoga,3.79,4.79,861,10083
001a243f-3cea-52b7-a3eb-d396a23ac69a,"Pittman, Campbell and Martin",jackets|jeans,4.55,5.39,367,4847
47b2200b-862a-5877-bc42-bb0747f0e10b,"Hart, Turner and Foster",beauty|protein|skincare,3.59,7.67,118,1225
20a6e8d1-95e8-59d7-aee6-47dcf83e4ef9,Rivas Ltd,books|gaming|protein|travel,3.11,1.26,315,11603
f9004af1-cb22-53bc-84f8-9865b4dac953,"Lutz, Johns and Clark",beauty|finance|gaming|jackets|smartphone,1.60,5.42,1365,15341
bfa65ff3-ee4d-5d99-aec2-a9800fe39c46,"Bernard, Flores and Fleming",hotel|workout,4.69,3.93,1582,18646
c03b9e7b-6685-55fb-9bcc-5a3c56785ce2,Reid-Petty,books|flights|running|shoes,1.01,4.94,1001,13262
11e2bb94-8028-521e-9fbc-ce75a893628a,"Chavez, Sanchez and Bird",flights|jeans|shoes,1.92,6.72,1588,14985
8790f419-8c9b-5f08-bdab-229587c8d387,Clark-Haley,finance|shoes,3.11,1.19,315,9795
d354728c-689d-50b6-8aa1-7f031d307858,Smith-Holt,insurance|jeans|workout,1.76,3.98,538,18989
2d20f9fd-99a6-5ad1-8325-def1f9ccddfb,"Nielsen, Lynch and Smith",electronics|fitness|headphones|laptop|protein,3.66,6.59,446,5018
8bedd754-9e63-5b9e-aa08-b19539052dc1,Chambers Group,electronics|finance|insurance|laptop,1.98,4.14,143,2399
8e4445ca-606b-529c-9ae8-5fb8c4927ae6,"Woodard, Warner and Farmer",fashion|shoes,3.81,9.29,679,5636
9b83f2aa-ecfe-5357-a580-d5ff93f9b8e6,"Miller, Mcdowell and Curtis",finance|flights|skincare|sneakers|travel,3.31,3.08,921,18031
51b5baf4-f39d-5c23-9b2b-9c26360af488,"Johnson, Collier and Powers",beauty|electronics|travel|yoga,3.32,3.66,1904,19268
9e616322-9a80-557c-9818-1734c012cef8,"Martinez, Stanton and Bennett",education|hotel|insurance|jackets|smartphone,2.31,6.46,1893,19880
0d38ac02-4fd3-5449-971c-528e8efd3c78,"Howard, Thompson and Tate",hotel|yoga,2.95,1.23,502,18565
9096f7c1-d349-53db-99f3-07251405f293,"Terrell, Martinez and Wood",fashion|gaming|hotel|jackets|smartphone,2.79,1.65,190,9554
0b11de65-0a1f-57e8-aeda-711a7c559a0d,Wallace and Sons,gym|insurance|jackets,4.83,5.10,305,5091
74ebd504-661f-564f-b304-47ccdccfb6d0,"Smith, Campbell and Morse",beauty|electronics|flights|gaming|vacation,0.91,8.07,2025,18157
eddbdb20-2645-5a80-beee-fb8b09e22665,Lee-Velasquez,electronics|hotel|laptop|sneakers|travel,2.19,1.07,357,11508
f39c2280-87cc-5cda-a901-103c41083fbe,"Turner, Robbins and Young",headphones|jackets|protein|smartphone|vacation,4.74,4.63,1094,15992
f60b5405-2aa4-57e0-8f44-f055458431f1,Coffey-Johnson,electronics|fashion|running|vacation|yoga,3.92,2.32,332,5048
448e3165-1c93-52d7-a914-d571ebdbce5b,Conway-Mann,finance|sneakers|travel|workout,1.87,2.61,454,12623
b884724b-fa6c-5b10-94ee-6d0340f1ecf2,Smith Ltd,jackets|travel|workout,1.11,4.50,375,3459
3f031977-3ebe-547b-93bb-ba6fc2154c1d,Rodriguez-Ramirez,electronics|shoes|smartphone|sneakers|vacation,3.39,1.02,238,14122
c23cb932-cce2-5585-b358-a53b55a80e41,"Snyder, Arnold and Keller",books|sneakers,2.17,6.52,1292,12447
0e9f3f31-c40f-59cf-b36b-1bf92ddef55c,"Chambers, Morrison and Thompson",fitness|flights|headphones|skincare|workout,2.88,6.30,1571,16442
3313f4fb-459f-53dc-a9e4-399164f9c4fd,"Anderson, Brown and Green",flights|laptop|smartphone|sneakers|yoga,1.26,4.02,227,8255
4620b58e-7533-5ec4-9f95-56cf64b5465f,"Foley, Ibarra and Daniel",flights|jackets|jeans|shoes|travel,1.00,5.36,937,11730
ac2397d2-9519-5460-9184-b3eaff3c7d77,Lee-Gregory,electronics|shoes|skincare|workout,2.95,5.28,176,3093
b80d9ee2-8c82-5fa9-b08f-45fa07504585,"Byrd, Mendez and Becker",fitness|sneakers|workout,4.29,5.57,818,10163
d9f74c0d-de11-5d2b-9b4c-f8b3747d57b1,Smith-Simmons,hotel|smartphone,1.63,5.82,68,993
cfaa4f5e-608d-517f-9195-f6a7a39d9936,"Hahn, Williams and Mcmillan",electronics|fashion|protein,4.73,3.20,34,1446
d2648ff3-8d1e-5ce9-bd37-5766fb238101,Richard-Russell,jeans|yoga,4.87,7.10,2207,16353
14fb1618-4ee3-52ac-a1d2-389557c23096,Frazier Group,beauty|books|laptop|shoes,4.22,6.01,1061,10595
125e18d0-e113-5623-957c-d7d7ecd0502b,Ward-Blake,insurance|yoga,1.15,2.76,856,13403
7642119e-eb11-5b62-aaf7-a478dd2e8e8d,"Walker, Ramirez and Fisher",fashion|skincare,2.77,9.54,144,1024
ef6ebe77-6619-5243-9789-1f41deaf704c,Stewart-Myers,finance|flights|gaming|smartphone|workout,3.74,1.48,220,16024
2c41587c-e734-5ef5-a323-5c54fb13f42e,Miller-Armstrong,beauty|fitness|yoga,2.24,6.33,134,1161
a62f8fbe-f098-547b-8a83-d4dd5204fe17,Mooney and Sons,electronics|fashion|travel,1.46,7.65,388,2977
415085bd-1dee-57bd-b48e-0df5392aa539,"Coleman, Jones and Wright",electronics|insurance,3.49,5.62,937,8945
456cfb8b-89e0-5839-9db8-5e08c40fa023,Murphy Inc,finance|gym|laptop|smartphone,3.14,8.65,844,6554
06a8f94c-f2b9-54d0-93e1-938c0a5e816b,"Garrett, Johnson and Reynolds",gaming|workout,2.42,4.79,251,4120
89d62dd0-29b2-5887-94ac-e701feb90acb,Watkins Ltd,flights|gym|headphones|shoes|smartphone,0.59,1.05,246,5805
fd9f5efe-782d-55d0-b4a2-b39db94032e0,Pittman-Wright,education|fashion|gaming|headphones|hotel,2.65,7.50,101,763
d1ffbbf2-cdd8-590f-b957-1c341d8b2870,Allen-Peterson,hotel|protein|running|shoes|workout,4.29,3.00,447,11024
14b3434c-2fb4-531d-aae8-1640dbd01140,Underwood PLC,books|education,2.80,9.79,738,5570
68f83ba1-ba54-5100-8843-ea4686d63144,Harding PLC,flights|headphones|jackets|shoes,0.68,7.32,879,7438
9f25959a-bd14-56c7-a9bc-8a9bac1b6d3b,"Gonzales, Davis and Griffin",finance|flights|gym|sneakers,4.96,9.66,60,423
814c2961-a56b-5521-87eb-6adb7a0738a4,Miller Inc,laptop|running|shoes,4.96,9.40,662,3505
10889b8c-a09a-552b-bd81-cd3760991ef7,Bennett Ltd,gaming|insurance|protein|smartphone|workout,2.54,8.97,202,1428
9c223428-bf2c-5091-a5f0-6c86cc8f1238,Patton Inc,fashion|flights|gaming|travel,4.76,4.08,635,9404
b4f7379c-c548-56b1-a250-d83b194d5238,Brown-Bishop,beauty|electronics|laptop,1.59,8.98,149,1091
6d122276-7829-55c3-be66-9795515a0ad3,Jones-Byrd,shoes|travel,1.11,4.81,1110,18681
ee472ca8-bcb0-5072-8ad3-da9250521c77,"Williams, Horn and Morales",laptop|vacation,2.98,3.47,1242,17514
a60dc3c3-226d-5dc6-9bd6-12b9c2fccfa6,"Walton, Hall and Greene",books|flights|headphones|jackets|yoga,0.80,3.70,618,11722
a56df0ef-de8b-5bb4-af0b-07d583fcdceb,"Hanson, Chavez and Marshall",beauty|books|gym|workout,1.49,5.43,695,8734
8ff4c366-f778-5308-96eb-a6f37cb83303,Hobbs-Harvey,beauty|headphones|yoga,1.85,1.41,483,17508
9605bcf4-135e-575e-8c0a-490de31c52b5,Curtis-Lowe,finance|flights|gaming|hotel|yoga,3.11,7.85,1504,11736
a9d122b6-35f1-5a3c-a2f1-82b72407a45c,Gibson LLC,gaming|insurance|laptop|vacation|workout,4.02,2.91,497,16647
ca367fe2-dace-5ce7-8deb-1ea8a6b106c6,"Lee, Garcia and Larson",beauty|flights|headphones|vacation,3.30,6.22,548,5262
50c63099-748a-5469-ae3e-08b012d18b2e,Watkins and Sons,jackets|laptop,2.33,2.77,864,13406
7203bed9-8bb1-5731-a034-7aea62edea2a,"Martinez, Hicks and Kelly",smartphone|travel,2.48,3.09,25,513
2cc8315c-40f7-5e7b-beb2-94b108bd369b,Hardy-Wallace,fitness|shoes|travel|vacation,4.24,6.66,298,3033
cad0c546-e11e-5003-9f3f-157046eee862,Taylor Inc,education|flights|gaming|smartphone,4.03,4.65,743,8839
3684b276-b98a-5be4-96f1-3c064b2d6dfe,Anderson PLC,finance|gaming|shoes|sneakers,1.53,6.75,797,9575
10b19ebe-c12f-5324-ac07-1837dd644b85,Palmer-Pearson,fashion|fitness|protein|workout,3.70,1.75,92,5454
e69a806c-3d6d-58c5-802e-a91264e9ddd6,Collins-Mcclure,beauty|fitness|running|shoes|travel,3.58,2.75,278,6019
86fc99cb-64f7-53d0-b921-b72be3e0573a,Hernandez LLC,books|jeans,3.22,4.05,214,3864
7a51a7d1-a212-5178-b7bf-ec9a32072d66,"Cooper, Wood and Smith",shoes|sneakers,2.67,2.37,679,18564
817c34fa-a8f2-5b44-9fa0-f987f426aa08,"Sandoval, Thomas and Young",electronics|protein|skincare|travel,4.11,5.31,1096,10988
47cda0d2-da84-59f7-a08b-0902ac919718,"Trevino, Henderson and Gonzalez",fashion|fitness|laptop|running,1.29,2.93,780,19272
5d8be39c-d74c-53ab-91e6-a1793bd201c6,Davidson and Sons,beauty|education|fitness|insurance|workout,4.86,5.49,1008,11076
b7a5a6dc-e3fe-55f4-8974-9f4af3e5da33,Peterson Ltd,beauty|running,3.89,6.87,1498,12683
6e76d947-3ea3-5321-bee6-600cde34285d,Neal-Holden,fitness|jackets|jeans,2.61,9.94,48,322
3285d907-984c-584d-b0d4-0c2b62b078db,"Schwartz, Christian and Knight",laptop|sneakers|yoga,4.68,3.16,494,7187
b845d1d4-9b59-55e6-96fe-ae5abd115340,Jensen-Barnes,education|finance|headphones|workout,3.35,9.25,2106,15440
c59e2773-0f58-5202-b967-93fc5c47e36c,Garcia Inc,finance|laptop|protein|running|sneakers,3.41,2.03,437,10037
bdf55a8e-3d11-51bb-a61a-fa634603a757,Robinson-Smith,books|fashion|travel|yoga,3.76,2.91,478,6597
125e475a-b71f-5c24-b3a2-8fa434184ac9,Steele Group,gaming|gym|jackets|shoes|sneakers,2.47,1.80,756,15132
ecc2a4dd-11e9-5cce-9f03-e1e921126b90,"Lewis, Castillo and Tate",protein|yoga,3.98,9.45,1216,8486
8df0d7e2-12c6-5d6a-951d-ac8177c2964f,Aguirre-Bennett,books|gym|laptop|smartphone,4.62,7.81,1116,8791
35e75f0b-a02f-55da-b1ee-e5c413a0a37f,Lopez-Fritz,headphones|protein|shoes,1.68,6.60,882,9328
786e0906-325e-53af-8e81-76db92a4faa8,Smith-Howard,beauty|fashion|hotel|laptop|travel,2.97,9.83,337,2353
4cdd1b6f-e17b-5d68-800b-6d1f9e0ee0d4,"Wilson, Roberts and Lee",hotel|jeans|vacation,1.75,1.24,849,13582
78ea8266-7b4c-5cea-b2a2-7ec9a33aa217,"Durham, Ward and Hester",jackets|running|skincare|yoga,0.87,2.28,229,5887
6e0b4ac2-5e6e-5a92-838b-1ad647d17b8c,Gonzalez and Sons,beauty|electronics|gym|laptop|travel,2.12,9.89,2328,15404
fe338e15-d198-5dec-8893-ff7c164adc95,Mcclure Ltd,beauty|gym|headphones|smartphone|yoga,2.56,8.77,1955,15335
c2887f33-b7d1-538b-81d9-3190630c1426,Morgan PLC,beauty|education|flights|gaming|shoes,4.50,5.88,1328,12099
1c6cfd55-d9bc-51db-b805-8cfbd0157984,White Inc,beauty|hotel|protein|running|skincare,3.50,6.02,368,3765
5d917db1-2120-5f4f-b42f-c034fae0d4c9,Cameron Inc,books|headphones|insurance|yoga,2.94,1.00,66,13184
3efcfae0-d105-5ca5-be23-008656701dc1,Decker and Sons,education|flights|gaming|sneakers,4.54,3.44,821,11437
84b22fac-881d-5382-8e07-48a9e1ac8426,Pena-Dyer,education|sneakers|travel,4.68,5.60,1094,17163
c14c391c-50f2-5e25-a283-60117db52579,Boyle-Torres,hotel|running|travel,2.47,1.72,164,3957
9c165935-6017-5bd1-a8a3-b04df734de19,Wood LLC,fashion|finance|jeans|running|workout,3.77,7.58,606,5341
b7a097da-b5fd-51aa-b747-421d13e8786c,"Jackson, Rose and Lloyd",finance|skincare,4.81,7.44,495,5482
d43e6c22-3360-5627-83e0-4ca1f718d5c0,"Keith, Johns and Jones",headphones|laptop,2.48,8.28,2393,17319
7868f77e-d996-5e27-ad90-401bca428548,Andrade and Sons,beauty|finance|jackets,3.59,9.65,1854,12125
3d317bf2-1e5e-54cd-9083-9b4e15d4ac3f,Lee Group,education|fitness|gym|protein|yoga,3.34,7.79,1135,9809
60bd62bb-6b1b-521e-aa6e-4185a466ddff,"Brooks, Greene and Rowland",smartphone|sneakers|travel,4.02,5.84,456,4822
41e06fe6-cb88-5d00-b29d-f0985257766e,Mccall PLC,finance|laptop,2.21,2.42,562,11698
2d9dfb02-f190-5aff-990d-36d58607670d,"Lopez, Nichols and Clarke",protein|sneakers,4.25,6.37,1119,9122
6ea29d5d-5e9e-5fb2-ba46-e95ef3ccc859,Wright-Soto,books|fashion|smartphone,0.75,3.09,599,11014
f6b70fa8-fa7c-558d-887c-02a14ff6a7f0,Salas-York,gym|insurance|laptop,2.79,3.86,1365,13933
ee5c3ade-875b-54ec-b60a-bb87a219744e,"Blackwell, Clark and Miller",gaming|headphones|hotel|protein|travel,3.03,5.83,502,4888
5c34444d-ad5c-557b-a019-5fc1b216d690,Gibbs-Mendez,laptop|shoes,1.86,2.58,1109,19329
1f41e106-1eab-5b39-8087-7cc7ef7c0003,Romero Ltd,headphones|insurance|protein|smartphone,0.87,9.62,1666,11020
f7da7883-97b1-52e6-8ecf-7b4df8c2b79a,"Brooks, Stone and White",books|gym|jeans|skincare|yoga,0.73,2.28,750,14447
cf66247b-8616-5a48-bae0-ff44ab3ca7b5,"Brooks, Neal and Baldwin",fashion|jackets|protein|shoes|smartphone,4.04,4.61,240,2777
c9a879d4-3895-5439-b1e9-cb5caed6c7df,Wells-Perkins,electronics|flights|jeans|protein,4.16,7.44,2029,19372
6237f2f7-6b38-532f-ba41-04f1a09dbefc,"Morse, Silva and Johnson",jeans|laptop,4.61,9.37,477,3279
b8cf99e6-b17c-5948-9757-d92cb9a8e452,Jacobson Group,finance|jackets|running,2.32,8.63,2277,16749
b416635c-1e54-5575-a1fb-684352cfa303,Foster LLC,headphones|jackets|running|shoes|vacation,2.92,6.00,396,4752
42d208a3-9cbd-55e4-b5c6-b3a178781873,Oneal-Duncan,beauty|gaming|insurance|sneakers|yoga,0.80,1.37,392,8343
90adeec1-ed9f-5b7b-9038-978ae0946395,Scott-Miller,flights|jackets|protein|smartphone|sneakers,2.10,1.12,25,701
78d95c9b-38e5-54d6-bb28-c07f4449a7fe,Phillips PLC,insurance|running|shoes|smartphone|yoga,4.50,3.08,264,4336
376ad6ff-45bd-5111-a0da-ffa510e5c9fa,Hall-Williams,gaming|gym|laptop,1.14,8.02,1114,11885
d398fe41-138a-5a0c-9471-aa2bc436bb8f,"Oliver, Simmons and Mcdonald",beauty|books|jeans|shoes|workout,2.02,1.72,583,14454
97627e08-9bdb-5dc4-85a6-b78234c371f0,Richardson-Jimenez,fashion|flights|headphones|vacation,2.07,6.77,2078,17614
49531de6-10da-5200-a085-4613e6074ce9,Reyes-White,shoes|skincare,1.30,5.18,765,9536
354a3880-d8aa-5ae0-bcf3-ce64233604e8,Baker Inc,fashion|fitness,1.79,9.33,2125,13900
5be2b3ac-4629-5675-b51d-bad0931d3e48,Valenzuela-Phillips,fashion|fitness|travel,2.71,3.74,944,17417
648ada1e-c504-5029-aeb5-87b5af7440b8,"Hunt, Schneider and Hartman",fashion|flights|gym|insurance|yoga,2.52,5.14,1006,12218
48da26b2-ee06-5af7-8928-bbe7b9e28e5f,Garcia Inc,electronics|smartphone|vacation|workout,1.15,9.91,276,1815
d8c3b710-b80d-54c9-b72e-302418a6a17c,Johnson-Gonzalez,electronics|finance|gym|laptop|yoga,0.96,3.37,346,8360
081930d3-9410-586d-94ed-47fbf7140c51,Leonard LLC,gaming|laptop|skincare,4.21,5.05,793,9395
69dadcd7-5046-57b6-9389-90438659f51e,Mcgee-Mack,electronics|headphones|jackets|laptop|sneakers,4.71,9.80,863,6410
067d3eee-2286-557d-af19-68af01c0ee94,Lee-Munoz,beauty|running|sneakers,1.43,2.16,594,14719
02807985-d808-521b-9a67-71ff39e656fb,Murillo Ltd,fashion|insurance|jackets,2.37,3.45,977,15815
391f8a65-ee42-562b-9289-59f86e021b8f,"Daniels, Green and Carrillo",electronics|workout,0.69,2.87,782,12097
4f140734-bf80-5c23-9993-bb1224f99643,Short-Logan,fitness|insurance|running,4.48,1.06,601,13582
7245cae7-55a2-5f6b-8622-bb7a0dd602ac,Bautista-Underwood,insurance|laptop|smartphone|travel,1.75,6.01,967,8298
396e4e32-4ea6-5826-9b6b-240ebc227199,"Smith, Valdez and Hays",insurance|sneakers,4.89,4.14,771,8921
db10feb5-2529-5909-a293-50663cd8ee1f,Grimes and Sons,fitness|protein|workout,2.15,5.38,1092,16224
486efd0f-f3b5-5354-bd29-67dbca2d5537,Cummings and Sons,flights|hotel|jackets|smartphone|workout,1.03,7.62,441,3577
df56809a-a361-51f3-aae8-da8e3994613e,Hall-Matthews,headphones|jackets|workout,0.52,3.87,643,9156
779af6e6-9fcc-5bc0-b5bb-72a76b170477,"Todd, Sharp and Murray",fitness|gym|jeans|sneakers|yoga,3.17,1.40,307,10611
6fb2f989-cecd-5acf-be40-23b0a5a100fe,Edwards and Sons,insurance|vacation,2.06,1.31,199,10583
041baed9-d30e-52b1-a06a-9292772728f4,Carrillo-Wolfe,insurance|laptop|yoga,2.93,1.19,144,9926
b1403746-3c86-570c-b0c9-3538ae37858e,Gonzales PLC,books|education|headphones|skincare,3.24,3.81,88,1874
be467e67-d3b3-599e-acdc-87357cf44fdd,Brooks PLC,education|electronics|flights|gym,0.94,8.49,1157,8304
4eb1c6cf-2c0c-5a87-878f-5e3a044e7243,Torres Ltd,education|gym,2.65,8.53,817,7216
d6dd4103-cbd4-528a-98d2-6640160bf46f,Porter Ltd,headphones|skincare|vacation,0.96,4.82,2048,19101
2da1a013-f08b-5d8f-a861-976721af691f,Morgan-Barnes,jeans|travel,0.96,5.09,893,7660
8ba30ff2-6a10-53e1-bc06-3718229b5d5a,"Goodwin, Farmer and Vaughn",electronics|hotel|jeans|vacation,2.75,1.14,208,5575
c24b2d64-6556-5d6a-95b5-5d5a2a4fea79,Nguyen-Johnson,electronics|jackets|workout,3.60,1.27,471,18371
f8b5b946-b888-5431-936a-16c5c5ae0a57,Weeks and Sons,vacation|yoga,4.72,9.43,1157,8222
c0d444c6-78ea-526c-bd84-5826793748eb,Carroll-Lloyd,beauty|hotel|insurance|running,3.25,8.73,1303,11907
942b5768-d3f3-5a0b-a321-b7c054c04687,"Berry, Myers and James",beauty|running|vacation|workout|yoga,3.03,1.90,566,10936
8915902b-883b-5077-96c7-84b1dd06e0e2,Brown-Hughes,education|headphones|shoes|smartphone|workout,3.36,9.38,347,3001
9b8bf159-8103-5609-baf3-df8f92ab8eb3,Rodriguez-Hudson,books|finance|insurance|jackets|jeans,1.72,5.68,1150,11670
068fe577-1d8c-5683-aaa5-0e86ca673ca4,Fowler-Torres,headphones|insurance|shoes,0.89,3.41,362,9851
60e42a66-7f8c-5589-97ee-a63305d7e132,Garcia PLC,headphones|jeans|smartphone,2.80,8.65,790,5229
02d620e1-d7ab-5622-9173-c3745ed8bee6,Johnson Ltd,books|fashion|flights|running,2.16,6.73,234,2549
a60edeed-13db-54a2-af0f-113b7d960461,"Burns, Lopez and Jones",beauty|finance|vacation,1.49,8.86,2170,16830
adb63ca8-e549-542f-8996-591075bb3a91,Campbell-Hall,education|gym|jeans|travel,3.63,3.96,1644,18337
20d0f2dc-4537-5c97-95b7-5cf174b67e09,"Warren, Gibson and Wood",books|flights|gym|travel,3.71,8.14,346,3101
29d14df7-1472-5142-99c5-0351f61ddfff,Jackson Group,fashion|running,2.31,3.85,1282,15112
58931b3c-8856-5cd3-bc28-b3c65710d98d,Moore-Rodriguez,gaming|insurance|travel,2.29,3.07,1023,16491
42405041-c268-5d8b-9299-1a5898fbbd5e,"Barnes, Paul and Price",books|gaming|insurance|running|vacation,1.08,9.31,311,2067
f802f3d8-8f2b-5ddf-971a-f5d32ee1bb83,Anderson and Sons,electronics|smartphone,3.35,3.64,427,5666
8277e9a9-031f-578f-9ce2-54675b9bacfc,Reynolds-Mckinney,education|sneakers,1.98,8.82,249,1966
61911ffd-a146-53d1-bc1d-e5fb9621907c,Moore-Andrews,beauty|protein,1.57,6.99,2410,18457
3f2c02b4-5062-517a-8754-6bf413f78581,Matthews-Shaw,fashion|finance|flights|vacation,4.15,2.13,638,12934
0fba094b-284a-50d1-b3a7-da8643dc6d78,"Stevens, Harris and Ritter",fashion|workout,1.23,4.02,1256,15952
130297b7-7303-5c39-a58b-63ad0b8c659b,Brown-Ross,beauty|hotel|insurance|vacation,2.35,7.79,912,6529
6080bdab-9245-5bcd-8df7-2658482963c1,Fox PLC,fitness|gym|hotel|running|yoga,4.15,3.41,791,13320
2b664cde-bf50-5638-9bb7-38bc69e539fa,Stevens-Johnston,hotel|protein|smartphone,2.80,6.17,1365,13688
2c4fc348-d3ba-5b0c-8dc2-08b245a1d761,"Davis, Lucas and Ellison",electronics|shoes|skincare|smartphone|travel,4.98,3.08,317,4770
6068417b-8feb-5299-afbd-b9b5a3ab04c4,Graves-Dawson,fitness|hotel|shoes,1.97,1.05,25,2174
4e09b59d-d1aa-5989-849c-9fbf33e3e0eb,Myers-Colon,gaming|jeans|laptop|shoes|yoga,1.17,3.85,921,12330
ef74ee26-761c-5799-8888-43735aa637c4,Perry and Sons,gym|headphones|insurance,0.71,5.42,1196,13396
6c9e1d06-4b77-5876-8dbd-84e70e91058d,"Quinn, Ellis and Bartlett",finance|insurance|sneakers|vacation,2.34,7.17,1776,14314
845af0cf-52f8-511d-9abc-ac08d16ffbfb,Hale Inc,electronics|fashion|insurance|protein|running,4.17,2.68,727,16293
d0a33b5e-8bd8-502c-a9eb-07dc74b1aa0f,Hale-Williams,fitness|laptop|travel|vacation,1.33,3.01,377,11542
571ee0d8-0c76-564d-bbd5-a39aa8925290,Hill Ltd,fashion|fitness|laptop|shoes|vacation,4.14,8.16,2169,15850
adec6c9c-0db8-583d-8dc6-e61ce47e354a,"Carter, Hendricks and Wolfe",electronics|jeans|shoes|skincare|workout,2.26,6.47,382,3998
8f65df9c-7565-5cef-a174-8d5d50e9e863,"Barrera, Kerr and Jenkins",electronics|fitness|running,4.24,8.04,1486,13456
6ee9cea4-b673-5c3a-b5f8-cbebedc6d5ff,"Martinez, Wood and Campos",fashion|flights|jackets|skincare|travel,3.10,5.72,1172,14296
3d654179-c5a9-51a0-8c17-9ef371720d80,"Miranda, Nguyen and Hayes",fashion|shoes,1.82,5.51,548,7423
5b991752-2a09-5db8-bfc3-074af7d6e5e8,Clark-Williams,flights|insurance|shoes,1.76,6.98,2171,16754
336b03cb-5c01-5c66-966f-56f8d9217ec0,Jones Ltd,fashion|running|shoes|vacation,4.72,6.77,1548,16384
39456e16-5643-5d25-a844-7461396dd0ec,"Brady, James and Reese",education|gaming|running|sneakers|vacation,2.76,7.48,317,2955
17209383-ebf9-54e3-a8c1-b82c2f9c92b9,Sanders Inc,electronics|hotel,2.69,5.24,1218,13456
ba6b4e62-53b5-582e-8340-039611334213,Wilson-Stark,gym|insurance|vacation|yoga,3.63,6.00,1777,17970
eea969a1-7724-53f6-a657-ccd571f9ae70,Santiago-Marshall,finance|fitness|smartphone|sneakers|vacation,2.72,8.19,2379,17842
af83421e-7c5f-5699-8ba9-c7ce43457d9c,Jones-Kelley,shoes|skincare,4.51,6.36,1044,9558
bee563be-e22b-5b92-a5e6-8e64fdd28280,Reeves Group,fitness|gym|insurance|workout,4.28,8.42,2470,15929
18e883a5-847d-54e5-abfa-9db63164d530,Ruiz LLC,finance|jeans|vacation,3.48,5.42,98,1263
199f9e96-2854-5c59-a664-86d87761a969,Jackson Inc,beauty|education|finance|fitness|skincare,1.95,7.22,577,4653
a3fd0dec-4bb5-5433-b4ab-631829ff60a2,"Garcia, Phillips and Nichols",beauty|fashion|running|travel,4.60,4.96,405,4065
